AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
21,12.842352426906904,269.68940096504497,0,1,0,1,0,2,19.015811580312874,172.30901053705574,29,0,2.779644381267865,7,1,19,1,1,ZN2JJPQSYR,0
2,12.731852836148132,25.463705672296264,1,2,1,0,0,1,8.832847105504602,113.92620804098584,43,1,4.121463263656899,7,1,20,1,1,TUDUGVW30X,0
38,19.57984489623884,744.0341060570759,2,2,0,2,1,3,24.25774517926901,28.53997078859305,29,4,2.79420645967147,5,0,21,0,1,P9ETVBRYEX,1
30,8.13667017610479,244.1001052831437,1,3,0,0,1,2,37.41138931576961,97.62276737133944,42,3,2.531804173642378,6,0,9,1,0,AWWBXV3B4I,0
17,12.175287213253348,206.9798826253069,2,1,0,0,0,0,36.3591186173315,25.376689326899594,26,4,3.7789540207914185,5,0,20,0,0,F3XJCCL0HI,1
93,11.10183805141584,1032.470938781673,0,0,0,1,1,1,38.663220392272855,49.798253384218434,25,4,1.475521172799498,0,1,10,0,1,TNKTI7NULC,0
2,8.529142520932123,17.058285041864245,1,1,0,0,0,1,3.39203501661089,95.78716619143798,41,3,3.622957956583088,3,1,0,1,1,LBUMOTY0I1,0
37,11.969098114054216,442.856630220006,2,3,1,0,0,1,15.914599464448273,65.55397923762747,1,2,3.2126965029630066,4,0,3,1,1,JUQWK4PSUF,0
5,18.505321310983067,92.52660655491532,2,0,0,0,1,1,22.938060627924465,53.00945694997509,24,2,4.247866866761034,0,1,23,0,0,K3DN6QLT7C,0
26,17.44688245685916,453.6189438783382,1,3,0,0,1,1,32.56340486872396,50.37660011187607,48,2,4.309088900819855,7,1,5,0,0,BDNQU0LTWN,1
92,11.468757961395085,1055.1257324483477,0,1,1,2,1,2,22.699018663999293,82.30424652746417,26,0,2.494024702941038,2,0,8,0,0,AG1WDY05DR,0
44,13.26687279535582,583.7424029956561,2,3,1,0,1,3,15.295958181516134,39.93991537602435,40,2,1.3078638341601243,1,0,2,0,0,NL675WCEAR,0
62,18.89591940481128,1171.547003098299,2,2,0,1,0,0,1.2958985833481376,57.62629144941996,17,3,4.040477981262402,7,1,19,1,1,4D42G4OLAN,1
93,10.178905588405687,946.6382197217292,1,3,0,0,1,1,23.33775024845241,36.70441135932407,4,4,2.781172753149007,0,0,6,1,0,ANHO2P0G32,1
9,17.908995523127405,161.18095970814664,2,2,1,0,1,0,35.46365751296134,63.89551301370155,33,0,4.859699354445896,0,1,2,0,1,D7HDQS8SKB,0
104,10.88797380050955,1132.3492752529933,0,0,0,2,0,1,35.128013086793175,54.99937963747524,17,4,1.4609764050567495,6,1,4,1,1,WOIA692ZZ8,0
63,11.770100014044036,741.5163008847743,0,1,1,1,0,3,29.680482644060696,59.50782875458979,2,1,3.307652679870534,7,0,7,1,0,KCM716TUNZ,0
44,10.283090254581232,452.45597120157424,2,2,0,1,1,3,19.562185311932488,113.1630409851332,0,1,3.81891291374863,3,0,21,1,0,WRIHYSBVY3,0
5,6.056496767713356,30.28248383856678,1,3,0,0,1,3,19.61989155098521,69.60063102207087,18,4,2.6184272348025504,6,1,6,1,1,L135AW6YYA,0
73,15.70838808729708,1146.712330372687,0,1,0,1,1,2,13.246943536787374,19.808646052549825,38,1,4.981920306484472,1,1,13,0,0,RROYPPX7PQ,0
106,6.902874165747519,731.704661569237,0,3,1,1,0,2,26.23096015204577,170.71710254697882,24,2,4.940765600163842,6,0,5,1,1,P2ECOVBXHP,0
84,13.337319182376843,1120.3348113196548,0,3,1,1,0,3,19.931996116748888,5.588830151417014,40,0,4.879721227506819,7,0,1,1,1,5PF15ZKAQQ,0
24,7.58336091147134,182.00066187531212,1,2,1,2,1,3,9.608181126945922,92.34417258253325,9,2,4.301210472838504,0,0,22,0,1,1KQDVIZ7XR,0
5,15.896908636752668,79.48454318376334,0,3,1,2,0,1,10.376950280314922,173.96657442840757,29,1,1.9956378132314896,2,1,23,0,0,EYP8X5A5Q9,0
