AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
24,11.093879929900186,266.2531183176045,Basic,Mailed check,Yes,Both,No,TV,29.137910003236712,120.2725813899971,26,Action,2.4664487173217795,3,Male,10,No,Yes,031VSVUXJ4,0
101,13.422082442649804,1355.63032670763,Premium,Bank transfer,Yes,Movies,No,Tablet,34.538922976130024,71.05023285168905,24,Action,4.996872623295729,4,Male,5,Yes,Yes,8SV9CKJF5Y,0
96,18.15044610190745,1742.4428257831155,Standard,Credit card,Yes,Movies,Yes,Mobile,1.3562096098975815,87.21643075122356,49,Drama,1.1547071490303955,2,Male,24,Yes,Yes,A70VPIB0W8,0
1,5.092306510272535,5.092306510272535,Standard,Mailed check,No,Movies,No,Computer,39.06023374461299,15.017803740442366,12,Action,3.944037395279369,3,Male,23,Yes,Yes,86Z8ZYPHDL,1
38,8.384752679664022,318.6206018272328,Standard,Credit card,No,Movies,No,TV,20.75894240526469,128.0649043833441,25,Fantasy,1.4319549904310334,5,Male,0,Yes,Yes,9N8A0SGCCN,0
49,11.301564814677256,553.7766759191855,Premium,Electronic check,Yes,Both,Yes,Tablet,34.92227828847645,109.7955144643064,32,Comedy,1.532056379923163,4,Female,22,Yes,Yes,JIRJXPLM6J,0
38,18.678797618277294,709.7943094945372,Standard,Bank transfer,Yes,Both,No,Tablet,24.34294468273856,140.94983349346575,15,Sci-Fi,4.392376285101976,5,Female,3,No,Yes,0NLB013K9O,0
19,11.167420639998529,212.18099215997205,Standard,Credit card,No,TV Shows,No,Tablet,19.43542940995833,36.84381879812808,38,Sci-Fi,2.9488691017975364,8,Male,24,No,Yes,V1OVYX711V,0
73,18.077322157622078,1319.6445175064114,Premium,Bank transfer,Yes,Both,Yes,Tablet,12.933676749377,55.50298375549585,13,Comedy,3.0574866281349835,2,Female,19,Yes,No,KFBW9I13B3,0
117,14.634823377466208,1712.274335163546,Premium,Electronic check,Yes,TV Shows,Yes,TV,1.9531720108936348,179.77328822360855,43,Drama,3.131623642866583,9,Male,7,No,No,YQMMTJZOEJ,0
24,15.840494685282628,380.1718724467831,Premium,Electronic check,No,TV Shows,Yes,Computer,11.28334158166349,140.34887518847873,27,Action,2.2442303108219246,0,Male,10,No,No,66YPM4CYQS,0
16,11.40675509766303,182.50808156260848,Basic,Mailed check,Yes,TV Shows,No,Tablet,7.094231328081836,73.19462386704315,24,Action,1.5374083928932505,2,Female,23,Yes,No,BKSD0ETDAF,0
42,13.498632024198416,566.9425450163335,Premium,Credit card,No,Movies,Yes,TV,5.7933718246539465,38.55215978549152,27,Action,3.931745036311444,1,Female,0,No,Yes,3JHXRBWRWD,0
119,5.376097738132791,639.7556308378022,Standard,Electronic check,Yes,Both,No,Mobile,39.60323574898823,26.70716443888877,49,Comedy,3.4525596083844303,6,Female,10,No,Yes,13BYGXUET9,0
55,9.92105843772762,545.6582140750191,Premium,Bank transfer,No,Movies,Yes,Computer,25.36847159543853,73.32006759239572,21,Drama,3.032603185881805,7,Female,1,Yes,No,WFFI8QUQND,0
114,16.88826692468269,1925.2624294138263,Standard,Bank transfer,No,Movies,Yes,Tablet,33.390993541253394,54.60453806204165,19,Action,2.301218248654932,7,Female,18,No,Yes,NYV1NP8PCS,0
103,7.615705931534082,784.4177109480105,Premium,Bank transfer,Yes,Both,Yes,Tablet,32.785804901999015,12.934834854298234,47,Fantasy,1.0241509331446943,4,Male,23,Yes,No,TCCB01RDTG,0
