AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
2,6.802032057356899,13.6040641147138,Premium,Electronic check,Yes,TV Shows,Yes,Tablet,19.400863391057456,160.5122290577898,6,Sci-Fi,3.741778772072847,4,Male,4,Yes,Yes,7CVQW8QPK2,0
17,11.233554616517218,190.9704284807927,Premium,Credit card,Yes,TV Shows,No,Mobile,21.06947019331239,175.3979594004441,19,Fantasy,3.8121969564798137,1,Male,4,Yes,No,KH58VIO5G9,0
12,16.086822265578107,193.04186718693728,Premium,Credit card,No,Movies,Yes,Tablet,35.30340189512491,163.23629681560985,40,Comedy,4.580945810827184,6,Female,8,No,Yes,Q8UTFMENMS,1
99,14.384446840003278,1424.0602371603245,Premium,Credit card,No,TV Shows,Yes,TV,16.032044651139593,167.7324906250904,44,Comedy,2.873785786213461,3,Male,17,Yes,Yes,07XSRFJUOJ,0
63,12.716551568394936,801.1427488088809,Premium,Electronic check,Yes,Movies,Yes,Computer,30.80775803773376,50.17459341734179,15,Drama,2.259027924307261,4,Male,14,Yes,No,N9MGZHSFW3,0
99,14.547875306621158,1440.2396553554947,Standard,Mailed check,Yes,TV Shows,No,TV,20.82160594637856,131.3028033001708,35,Fantasy,3.952510322583938,2,Female,15,Yes,Yes,W5JO2IJW4A,0
89,8.356781377003564,743.7535425533172,Basic,Bank transfer,No,Both,No,Mobile,9.977728859042395,87.22583653770144,6,Drama,3.5266992386280727,4,Male,7,No,No,T0SPA7XRFI,1
43,15.965283562952427,686.5071932069544,Standard,Mailed check,Yes,Movies,No,Computer,24.92368408168752,20.955177125766188,35,Action,3.5704898448179483,1,Female,21,Yes,No,PP4PZLHUGR,0
1,8.48212079762595,8.48212079762595,Standard,Credit card,No,TV Shows,No,Tablet,38.61381348994287,11.191246526475524,39,Action,2.280287498848913,8,Female,19,Yes,Yes,A87KN3YZ2S,0
115,12.014502812518652,1381.6678234396452,Standard,Bank transfer,Yes,TV Shows,No,Tablet,6.262851220006539,119.02034951844988,7,Sci-Fi,3.1263855113708146,0,Female,15,Yes,No,8VOYQN10DZ,0
32,5.668628754338038,181.3961201388172,Standard,Credit card,No,Both,Yes,Computer,32.864000962007395,113.97417929017348,0,Drama,3.332349010428364,9,Female,0,Yes,Yes,LQP8VKN692,0
76,17.756254518526326,1349.4753434080008,Basic,Mailed check,No,Both,Yes,TV,11.540175305619124,44.26637206617847,30,Comedy,4.746983032537624,2,Male,15,Yes,No,DY730AMP75,0
8,5.122544279922346,40.98035423937877,Standard,Mailed check,No,TV Shows,Yes,TV,34.51564959627159,158.15935421674254,49,Comedy,1.441591051676133,8,Male,16,No,No,F5HD9QDXDU,0
114,15.615901491829096,1780.2127700685169,Basic,Electronic check,Yes,Both,No,Mobile,13.68238556822851,106.12858393771076,19,Fantasy,1.3681345820965207,9,Male,23,No,No,GRE0GRZ70T,0
113,10.14013416093812,1145.8351601860077,Premium,Electronic check,Yes,Both,No,Mobile,15.347026114139895,109.38738055191736,21,Action,3.5886357204320065,2,Male,11,No,No,A6EJFIR3HR,0
87,18.141101855406347,1578.2758614203522,Basic,Credit card,No,TV Shows,No,Mobile,6.400789011455252,43.738871215641865,36,Fantasy,3.8525151634407,4,Male,23,No,Yes,D8N8WHOEJM,0
30,13.859708833366357,415.7912650009907,Standard,Bank transfer,Yes,Movies,No,TV,6.939188126115238,126.0427258114294,13,Comedy,2.3066830032903485,1,Male,11,No,Yes,YBG41ZFGCG,0
64,10.217846830852933,653.9421971745877,Standard,Bank transfer,No,TV Shows,Yes,TV,14.819288986948646,5.8505478303703375,6,Fantasy,1.057697686410728,8,Female,2,No,No,7EG1IT62AP,0
95,16.388919263406496,1556.947330023617,Basic,Bank transfer,Yes,Movies,Yes,Computer,10.724190308699807,110.1958336658014,27,Comedy,4.753392895657517,1,Male,8,No,Yes,TBGOELTHJ5,0
30,10.091570981220457,302.7471294366137,Premium,Electronic check,No,Movies,Yes,TV,21.2895485377268,91.20356196651782,38,Comedy,1.5469481577190054,1,Female,24,No,No,MD3ZBHRK4Q,1
83,9.1768526354256,761.6787687403248,Basic,Credit card,Yes,TV Shows,Yes,Mobile,27.580657668960907,55.217473485649016,7,Action,3.729709793098399,4,Female,21,Yes,Yes,47CPECJD36,0
111,5.315725537862654,590.0455347027546,Basic,Electronic check,No,Movies,No,TV,1.8544266606631536,74.81869316490636,42,Fantasy,2.824727436663773,4,Female,17,Yes,No,NJ4799VQN6,0
76,19.59124797489486,1488.9348460920094,Standard,Mailed check,No,TV Shows,No,Mobile,31.09212927783051,92.69486559078744,46,Drama,1.063517680560358,1,Female,3,No,Yes,KI2TYV172L,0
55,18.277702061233366,1005.2736133678352,Standard,Credit card,No,Movies,No,Computer,2.301483999233235,54.74038900753549,32,Fantasy,1.6025901321900695,8,Female,6,No,No,73722RCDWZ,0
1,14.521352514354389,14.521352514354389,Standard,Electronic check,No,Movies,Yes,TV,36.03053309110495,69.99318492214084,31,Comedy,4.186559225269386,3,Female,3,No,No,WN6TRLIFEH,1
2,6.481674002352976,12.963348004705953,Standard,Mailed check,No,Both,Yes,Computer,20.481575565112145,45.74811627329736,22,Comedy,4.185785289813463,4,Male,23,Yes,Yes,TYU24ENGY5,0
40,19.158464028678942,766.3385611471576,Standard,Credit card,Yes,TV Shows,No,Tablet,12.56328633797431,106.27266071792852,17,Comedy,3.12964411646243,0,Female,1,No,No,K9DBC1DLJ7,0
87,11.575139532436554,1007.03713932198,Premium,Credit card,Yes,Both,Yes,Computer,10.667543149121212,107.63333225220994,40,Drama,4.662574647565965,4,Male,13,Yes,Yes,47S02FAWF3,0
33,7.132116804900068,235.35985456170224,Basic,Credit card,Yes,Movies,Yes,Computer,12.573639833603997,136.00618619052054,7,Comedy,4.693703492189135,0,Male,16,No,Yes,GESX5VNFAO,0
61,6.873993330193623,419.313593141811,Standard,Bank transfer,Yes,Movies,Yes,Computer,35.49376470446671,73.28425042451505,44,Drama,1.2623766368747362,3,Female,18,Yes,No,QU8T1SNH05,0
5,17.516518302177047,87.58259151088524,Basic,Bank transfer,No,TV Shows,No,Mobile,22.468292787505483,121.60929876004433,38,Fantasy,2.652121239866856,6,Female,21,Yes,Yes,ZVXBKL3ZWZ,1
3,6.401260767579298,19.20378230273789,Basic,Credit card,No,TV Shows,Yes,Computer,21.04001362008217,72.98386746794387,38,Comedy,2.2049657029896,7,Female,13,Yes,Yes,I5OCJG9XAE,0
55,12.28765516185975,675.8210339022862,Premium,Bank transfer,Yes,TV Shows,Yes,Mobile,7.11028289645206,115.85914206011358,36,Drama,3.373327953834179,2,Female,3,Yes,No,DZFR25PP86,1
34,17.689989607090155,601.4596466410653,Premium,Credit card,No,Movies,No,Mobile,1.7708257705872987,111.25657412645204,18,Comedy,3.868044247520523,8,Female,13,No,No,U785FEPRFG,1
52,7.916008789801834,411.63245706969536,Basic,Electronic check,No,Both,Yes,Tablet,38.156677818411765,22.079153703749665,41,Comedy,4.428291149050693,4,Male,20,No,Yes,OFX3K8UAHG,0
39,14.0319446159639,547.2458400225921,Basic,Mailed check,Yes,Both,Yes,Computer,12.876407353295235,175.40519845210912,21,Comedy,3.26464534770376,0,Male,20,Yes,Yes,892ZP5IM3E,0
92,12.20391795491012,1122.7604518517312,Premium,Mailed check,No,TV Shows,No,Tablet,35.88762090223206,143.8486287648236,49,Sci-Fi,3.3910549225760773,4,Female,8,Yes,Yes,5MNMNA6ME5,0
98,18.28701169683585,1792.1271462899138,Standard,Bank transfer,No,TV Shows,No,Tablet,35.93973756848847,128.95387921383866,20,Drama,1.2121818341188324,6,Female,1,No,No,5MF2U94FYR,0
61,11.385676516661112,694.5262675163278,Standard,Mailed check,Yes,Both,No,Tablet,23.73325389479944,36.16178368674936,35,Drama,4.493809973203242,5,Female,10,No,Yes,KG3OHWBLNL,0
50,13.479154612099975,673.9577306049989,Basic,Credit card,No,Both,No,Computer,24.344260384338355,26.32740572004758,48,Action,2.668729356035584,3,Male,13,No,Yes,SA1SNP8I1M,1
94,15.759933555843668,1481.433754249305,Standard,Mailed check,No,Both,No,TV,25.63515761358189,168.07400722748923,28,Comedy,2.324671501677379,1,Female,10,No,Yes,KCWRG9O9EG,0
41,8.164843471788032,334.7585823433093,Premium,Electronic check,No,TV Shows,Yes,TV,27.67641361765825,112.7598855773746,24,Drama,4.92075356191477,0,Female,24,Yes,No,Q8KD8LP6WX,0
81,15.12495641686725,1225.1214697662472,Standard,Mailed check,No,Movies,No,Mobile,25.459036509195453,117.81471856608152,26,Drama,3.20967040488308,8,Female,18,Yes,No,BTETKRXKDE,0
88,12.73300688549711,1120.5046059237457,Standard,Bank transfer,Yes,TV Shows,No,Tablet,23.978584734205707,85.19986082245664,4,Drama,2.959361328879345,9,Female,19,No,Yes,FWZI5HYZJS,0
109,19.37494426815099,2111.868925228458,Standard,Bank transfer,Yes,Movies,No,Computer,31.438958613235656,7.803434186389336,26,Comedy,4.237058093489847,0,Male,19,Yes,Yes,1VTBHGDWMF,0
111,10.591673244839,1175.675730177129,Basic,Mailed check,No,Both,No,Computer,5.92965027630656,48.79961377808704,40,Sci-Fi,3.624378822627631,6,Male,6,No,No,ZJVMFZ92PC,0
60,14.279489047827836,856.7693428696701,Premium,Electronic check,No,TV Shows,No,Computer,17.741196752644914,134.20504840505393,24,Action,1.3940474436017003,3,Male,16,Yes,Yes,AG5Z1VY7OP,0
7,9.7406044332214,68.1842310325498,Premium,Mailed check,No,TV Shows,Yes,Tablet,35.64405882262562,118.11622341644512,41,Sci-Fi,2.736811565537664,6,Female,14,No,Yes,IUG1VGOFFD,0
70,9.671819001755788,677.0273301229051,Standard,Credit card,Yes,TV Shows,Yes,Tablet,3.796439738950542,153.32806176005073,39,Drama,1.4243768769851777,2,Male,7,Yes,No,C4AO0TLRHW,0
58,6.439728246462454,373.5042382948223,Standard,Mailed check,No,Both,Yes,Tablet,6.453269117781524,54.14094790498458,31,Fantasy,2.741467459704861,1,Female,12,No,Yes,8NMW9YWB3R,0
94,16.691730149739673,1569.0226340755291,Standard,Credit card,No,Both,Yes,TV,33.67361737861557,112.87000076718247,29,Action,4.8390992169878455,2,Male,3,No,No,CHVOVS7WQJ,0
11,7.825106538828357,86.07617192711193,Premium,Electronic check,Yes,Movies,No,Mobile,7.916069919738754,71.53419381093362,17,Comedy,2.068040931994883,1,Female,20,Yes,Yes,XS6ECLNY25,1
78,7.454608909844108,581.4594949678404,Premium,Electronic check,Yes,TV Shows,No,Mobile,21.015590653632334,133.5193171430224,5,Drama,3.88324848272619,9,Male,16,No,No,OCBPAFESNM,0
16,10.85188904192102,173.6302246707363,Premium,Bank transfer,No,Both,Yes,TV,30.893489395032475,11.750412079956329,13,Sci-Fi,2.550920784443377,7,Male,17,No,Yes,2DA5312CFR,0
34,12.215935085755344,415.3417929156817,Standard,Mailed check,No,Both,Yes,Mobile,4.175774186470341,33.20912444889228,24,Sci-Fi,1.8940351774465367,7,Male,6,Yes,Yes,RXEKYWGZCZ,1
84,18.132931838940344,1523.1662744709888,Basic,Mailed check,No,TV Shows,No,Mobile,5.298931709819496,106.74695111223112,46,Sci-Fi,1.5251085137302764,2,Male,14,Yes,Yes,KRDMIDPPEO,1
47,6.520190072457658,306.44893340550993,Premium,Credit card,Yes,Both,No,Computer,23.019893802323462,176.60327802588614,0,Sci-Fi,3.498030285727786,8,Female,17,Yes,No,ZQC2V0505Q,1
79,18.499745897005106,1461.4799258634034,Standard,Credit card,Yes,Movies,Yes,Tablet,7.578323912920782,42.16113139328752,22,Drama,1.369271182237667,8,Female,19,Yes,Yes,8EPM623MKG,1
102,11.54428621687103,1177.517194120845,Basic,Credit card,Yes,Both,No,Tablet,6.768864535805463,134.7757101961969,4,Action,1.7048946478368865,8,Male,14,No,No,9OTTCXNVJR,0
89,13.830682915273885,1230.9307794593756,Standard,Bank transfer,Yes,Both,Yes,TV,4.661438021149198,73.16375732386594,37,Fantasy,1.576413196520884,4,Male,21,No,No,TJ7S2VG3PI,0
